NAME	original_cell_subset	CellType	Patient_ID	filename	dataset	nUMIs	Sample_ID	Gender	Age	barcodes	Count
TYPE	group	group	group	group	group	numeric	group	group	group	group	numeric
HP1507101_B22	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	515955	HP1507101	NA	NA	HP1507101_B22	1
HP1507101_B23	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	129824	HP1507101	NA	NA	HP1507101_B23	1
HP1507101_B24	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	41580	HP1507101	NA	NA	HP1507101_B24	1
HP1507101_B4	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	314	HP1507101	NA	NA	HP1507101_B4	1
HP1507101_B5	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	118445	HP1507101	NA	NA	HP1507101_B5	1
HP1507101_B6	Delta	Endocrine (Delta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	123893	HP1507101	NA	NA	HP1507101_B6	1
HP1507101_B7	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	237696	HP1507101	NA	NA	HP1507101_B7	1
HP1507101_B8	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	108144	HP1507101	NA	NA	HP1507101_B8	1
HP1507101_B9	Ductal	Epithelial (Ductal)	5	pancreas	Pancreas_Healthy_Sandberg_2016	290280	HP1507101	NA	NA	HP1507101_B9	1
HP1507101_C1	Gamma	Endocrine (Gamma)	5	pancreas	Pancreas_Healthy_Sandberg_2016	263458	HP1507101	NA	NA	HP1507101_C1	1
HP1507101_C11	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	48216	HP1507101	NA	NA	HP1507101_C11	1
HP1507101_C12	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	52866	HP1507101	NA	NA	HP1507101_C12	1
HP1507101_C13	Mast	Immune (Myeloid)	5	pancreas	Pancreas_Healthy_Sandberg_2016	17305	HP1507101	NA	NA	HP1507101_C13	1
HP1507101_C14	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	189447	HP1507101	NA	NA	HP1507101_C14	1
HP1507101_C16	Pancreatic Stellate	Stromal (Fibroblast)	5	pancreas	Pancreas_Healthy_Sandberg_2016	315530	HP1507101	NA	NA	HP1507101_C16	1
HP1507101_C17	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	4545	HP1507101	NA	NA	HP1507101_C17	1
HP1507101_C18	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	54195	HP1507101	NA	NA	HP1507101_C18	1
HP1507101_C19	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	7760	HP1507101	NA	NA	HP1507101_C19	1
HP1507101_C2	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	1061602	HP1507101	NA	NA	HP1507101_C2	1
HP1507101_C20	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	56177	HP1507101	NA	NA	HP1507101_C20	1
HP1507101_C21	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	99588	HP1507101	NA	NA	HP1507101_C21	1
HP1507101_C22	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	41239	HP1507101	NA	NA	HP1507101_C22	1
HP1507101_C23	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	624700	HP1507101	NA	NA	HP1507101_C23	1
HP1507101_C24	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	97955	HP1507101	NA	NA	HP1507101_C24	1
HP1507101_C4	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	530649	HP1507101	NA	NA	HP1507101_C4	1
HP1507101_C5	Pancreatic Stellate	Stromal (Fibroblast)	5	pancreas	Pancreas_Healthy_Sandberg_2016	170123	HP1507101	NA	NA	HP1507101_C5	1
HP1507101_C6	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	82648	HP1507101	NA	NA	HP1507101_C6	1
HP1507101_C8	Acinar	Acinar	5	pancreas	Pancreas_Healthy_Sandberg_2016	9162	HP1507101	NA	NA	HP1507101_C8	1
HP1507101_C9	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	71578	HP1507101	NA	NA	HP1507101_C9	1
HP1507101_D1	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	185066	HP1507101	NA	NA	HP1507101_D1	1
HP1507101_D10	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	169473	HP1507101	NA	NA	HP1507101_D10	1
HP1507101_D11	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	48742	HP1507101	NA	NA	HP1507101_D11	1
HP1507101_D12	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	5871	HP1507101	NA	NA	HP1507101_D12	1
HP1507101_D13	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	100732	HP1507101	NA	NA	HP1507101_D13	1
HP1507101_D14	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	533376	HP1507101	NA	NA	HP1507101_D14	1
HP1507101_D15	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	8732	HP1507101	NA	NA	HP1507101_D15	1
HP1507101_D16	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	71345	HP1507101	NA	NA	HP1507101_D16	1
HP1507101_D17	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	145025	HP1507101	NA	NA	HP1507101_D17	1
HP1507101_D18	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	38165	HP1507101	NA	NA	HP1507101_D18	1
HP1507101_D2	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	46161	HP1507101	NA	NA	HP1507101_D2	1
HP1507101_D20	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	81148	HP1507101	NA	NA	HP1507101_D20	1
HP1507101_D21	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	206500	HP1507101	NA	NA	HP1507101_D21	1
HP1507101_D22	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	227395	HP1507101	NA	NA	HP1507101_D22	1
HP1507101_D23	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	60007	HP1507101	NA	NA	HP1507101_D23	1
HP1507101_D24	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	84423	HP1507101	NA	NA	HP1507101_D24	1
HP1507101_D3	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	286475	HP1507101	NA	NA	HP1507101_D3	1
HP1507101_D4	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	192882	HP1507101	NA	NA	HP1507101_D4	1
HP1507101_D6	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	386904	HP1507101	NA	NA	HP1507101_D6	1
HP1507101_D7	Ductal	Epithelial (Ductal)	5	pancreas	Pancreas_Healthy_Sandberg_2016	631	HP1507101	NA	NA	HP1507101_D7	1
HP1507101_D8	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	4469	HP1507101	NA	NA	HP1507101_D8	1
HP1507101_D9	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	6602	HP1507101	NA	NA	HP1507101_D9	1
HP1507101_E1	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	74264	HP1507101	NA	NA	HP1507101_E1	1
HP1507101_E12	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	448465	HP1507101	NA	NA	HP1507101_E12	1
HP1507101_E13	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	85234	HP1507101	NA	NA	HP1507101_E13	1
HP1507101_E14	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	16945	HP1507101	NA	NA	HP1507101_E14	1
HP1507101_E15	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	37789	HP1507101	NA	NA	HP1507101_E15	1
HP1507101_E16	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	287764	HP1507101	NA	NA	HP1507101_E16	1
HP1507101_E17	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	316291	HP1507101	NA	NA	HP1507101_E17	1
HP1507101_E18	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	370004	HP1507101	NA	NA	HP1507101_E18	1
HP1507101_E19	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	60490	HP1507101	NA	NA	HP1507101_E19	1
HP1507101_E20	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	166543	HP1507101	NA	NA	HP1507101_E20	1
HP1507101_E21	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	209201	HP1507101	NA	NA	HP1507101_E21	1
HP1507101_E22	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	101310	HP1507101	NA	NA	HP1507101_E22	1
HP1507101_E23	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	96129	HP1507101	NA	NA	HP1507101_E23	1
HP1507101_E24	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	9915	HP1507101	NA	NA	HP1507101_E24	1
HP1507101_E4	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	16387	HP1507101	NA	NA	HP1507101_E4	1
HP1507101_E5	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	2875	HP1507101	NA	NA	HP1507101_E5	1
HP1507101_E6	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	51557	HP1507101	NA	NA	HP1507101_E6	1
HP1507101_E7	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	161832	HP1507101	NA	NA	HP1507101_E7	1
HP1507101_E8	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	34862	HP1507101	NA	NA	HP1507101_E8	1
HP1507101_F1	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	142067	HP1507101	NA	NA	HP1507101_F1	1
HP1507101_F10	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	257855	HP1507101	NA	NA	HP1507101_F10	1
HP1507101_F11	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	113446	HP1507101	NA	NA	HP1507101_F11	1
HP1507101_F12	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	164854	HP1507101	NA	NA	HP1507101_F12	1
HP1507101_F13	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	46673	HP1507101	NA	NA	HP1507101_F13	1
HP1507101_F14	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	93639	HP1507101	NA	NA	HP1507101_F14	1
HP1507101_F15	Pancreatic Stellate	Stromal (Fibroblast)	5	pancreas	Pancreas_Healthy_Sandberg_2016	5662	HP1507101	NA	NA	HP1507101_F15	1
HP1507101_F16	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	304939	HP1507101	NA	NA	HP1507101_F16	1
HP1507101_F18	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	540	HP1507101	NA	NA	HP1507101_F18	1
HP1507101_F19	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	339527	HP1507101	NA	NA	HP1507101_F19	1
HP1507101_F2	Acinar	Acinar	5	pancreas	Pancreas_Healthy_Sandberg_2016	224425	HP1507101	NA	NA	HP1507101_F2	1
HP1507101_F20	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	90690	HP1507101	NA	NA	HP1507101_F20	1
HP1507101_F21	Ductal	Epithelial (Ductal)	5	pancreas	Pancreas_Healthy_Sandberg_2016	633779	HP1507101	NA	NA	HP1507101_F21	1
HP1507101_F23	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	117828	HP1507101	NA	NA	HP1507101_F23	1
HP1507101_F24	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	415379	HP1507101	NA	NA	HP1507101_F24	1
HP1507101_F3	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	320415	HP1507101	NA	NA	HP1507101_F3	1
HP1507101_F5	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	136650	HP1507101	NA	NA	HP1507101_F5	1
HP1507101_F7	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	245547	HP1507101	NA	NA	HP1507101_F7	1
HP1507101_F9	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	72960	HP1507101	NA	NA	HP1507101_F9	1
HP1507101_G1	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	20373	HP1507101	NA	NA	HP1507101_G1	1
HP1507101_G11	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	394129	HP1507101	NA	NA	HP1507101_G11	1
HP1507101_G12	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	108336	HP1507101	NA	NA	HP1507101_G12	1
HP1507101_G14	Ductal	Epithelial (Ductal)	5	pancreas	Pancreas_Healthy_Sandberg_2016	246448	HP1507101	NA	NA	HP1507101_G14	1
HP1507101_G15	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	517	HP1507101	NA	NA	HP1507101_G15	1
HP1507101_G16	Gamma	Endocrine (Gamma)	5	pancreas	Pancreas_Healthy_Sandberg_2016	82781	HP1507101	NA	NA	HP1507101_G16	1
HP1507101_G17	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	62020	HP1507101	NA	NA	HP1507101_G17	1
HP1507101_G18	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	52898	HP1507101	NA	NA	HP1507101_G18	1
HP1507101_G19	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	16765	HP1507101	NA	NA	HP1507101_G19	1
HP1507101_G2	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	308433	HP1507101	NA	NA	HP1507101_G2	1
HP1507101_G20	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	72608	HP1507101	NA	NA	HP1507101_G20	1
HP1507101_G21	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	477044	HP1507101	NA	NA	HP1507101_G21	1
HP1507101_G22	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	166558	HP1507101	NA	NA	HP1507101_G22	1
HP1507101_G3	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	8205	HP1507101	NA	NA	HP1507101_G3	1
HP1507101_G4	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	406302	HP1507101	NA	NA	HP1507101_G4	1
HP1507101_G5	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	124762	HP1507101	NA	NA	HP1507101_G5	1
HP1507101_G6	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	13838	HP1507101	NA	NA	HP1507101_G6	1
HP1507101_G7	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	400732	HP1507101	NA	NA	HP1507101_G7	1
HP1507101_G8	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	46908	HP1507101	NA	NA	HP1507101_G8	1
HP1507101_G9	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	114190	HP1507101	NA	NA	HP1507101_G9	1
HP1507101_H1	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	247425	HP1507101	NA	NA	HP1507101_H1	1
HP1507101_H10	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	874452	HP1507101	NA	NA	HP1507101_H10	1
HP1507101_H11	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	2072	HP1507101	NA	NA	HP1507101_H11	1
HP1507101_H12	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	567769	HP1507101	NA	NA	HP1507101_H12	1
HP1507101_H14	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	194373	HP1507101	NA	NA	HP1507101_H14	1
HP1507101_H15	Ductal	Epithelial (Ductal)	5	pancreas	Pancreas_Healthy_Sandberg_2016	5365	HP1507101	NA	NA	HP1507101_H15	1
HP1507101_H16	Ductal	Epithelial (Ductal)	5	pancreas	Pancreas_Healthy_Sandberg_2016	71413	HP1507101	NA	NA	HP1507101_H16	1
HP1507101_H17	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	48970	HP1507101	NA	NA	HP1507101_H17	1
HP1507101_H19	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	223291	HP1507101	NA	NA	HP1507101_H19	1
HP1507101_H2	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	96885	HP1507101	NA	NA	HP1507101_H2	1
HP1507101_H21	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	722	HP1507101	NA	NA	HP1507101_H21	1
HP1507101_H22	Acinar	Acinar	5	pancreas	Pancreas_Healthy_Sandberg_2016	467253	HP1507101	NA	NA	HP1507101_H22	1
HP1507101_H23	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	61963	HP1507101	NA	NA	HP1507101_H23	1
HP1507101_H24	Delta	Endocrine (Delta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	85152	HP1507101	NA	NA	HP1507101_H24	1
HP1507101_H3	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	262047	HP1507101	NA	NA	HP1507101_H3	1
HP1507101_H4	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	71985	HP1507101	NA	NA	HP1507101_H4	1
HP1507101_H5	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	70145	HP1507101	NA	NA	HP1507101_H5	1
HP1507101_H6	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	125585	HP1507101	NA	NA	HP1507101_H6	1
HP1507101_H7	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	584520	HP1507101	NA	NA	HP1507101_H7	1
HP1507101_H8	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	311916	HP1507101	NA	NA	HP1507101_H8	1
HP1507101_H9	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	177203	HP1507101	NA	NA	HP1507101_H9	1
HP1507101_I1	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	503387	HP1507101	NA	NA	HP1507101_I1	1
HP1507101_I10	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	262183	HP1507101	NA	NA	HP1507101_I10	1
HP1507101_I11	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	42342	HP1507101	NA	NA	HP1507101_I11	1
HP1507101_I12	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	65323	HP1507101	NA	NA	HP1507101_I12	1
HP1507101_I13	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	42386	HP1507101	NA	NA	HP1507101_I13	1
HP1507101_I14	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	333069	HP1507101	NA	NA	HP1507101_I14	1
HP1507101_I15	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	49007	HP1507101	NA	NA	HP1507101_I15	1
HP1507101_I16	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	255290	HP1507101	NA	NA	HP1507101_I16	1
HP1507101_I17	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	217910	HP1507101	NA	NA	HP1507101_I17	1
HP1507101_I18	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	1596	HP1507101	NA	NA	HP1507101_I18	1
HP1507101_I19	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	24002	HP1507101	NA	NA	HP1507101_I19	1
HP1507101_I20	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	2330	HP1507101	NA	NA	HP1507101_I20	1
HP1507101_I21	Ductal	Epithelial (Ductal)	5	pancreas	Pancreas_Healthy_Sandberg_2016	225489	HP1507101	NA	NA	HP1507101_I21	1
HP1507101_I22	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	420165	HP1507101	NA	NA	HP1507101_I22	1
HP1507101_I23	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	95715	HP1507101	NA	NA	HP1507101_I23	1
HP1507101_I24	Delta	Endocrine (Delta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	576702	HP1507101	NA	NA	HP1507101_I24	1
HP1507101_I3	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	317664	HP1507101	NA	NA	HP1507101_I3	1
HP1507101_I5	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	90107	HP1507101	NA	NA	HP1507101_I5	1
HP1507101_I6	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	379770	HP1507101	NA	NA	HP1507101_I6	1
HP1507101_I8	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	220641	HP1507101	NA	NA	HP1507101_I8	1
HP1507101_I9	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	230377	HP1507101	NA	NA	HP1507101_I9	1
HP1507101_J1	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	180794	HP1507101	NA	NA	HP1507101_J1	1
HP1507101_J10	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	37716	HP1507101	NA	NA	HP1507101_J10	1
HP1507101_J11	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	182773	HP1507101	NA	NA	HP1507101_J11	1
HP1507101_J13	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	495006	HP1507101	NA	NA	HP1507101_J13	1
HP1507101_J14	Delta	Endocrine (Delta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	239899	HP1507101	NA	NA	HP1507101_J14	1
HP1507101_J15	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	223458	HP1507101	NA	NA	HP1507101_J15	1
HP1507101_J16	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	380908	HP1507101	NA	NA	HP1507101_J16	1
HP1507101_J17	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	198138	HP1507101	NA	NA	HP1507101_J17	1
HP1507101_J19	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	2962	HP1507101	NA	NA	HP1507101_J19	1
HP1507101_J2	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	14898	HP1507101	NA	NA	HP1507101_J2	1
HP1507101_J20	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	53507	HP1507101	NA	NA	HP1507101_J20	1
HP1507101_J22	Delta	Endocrine (Delta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	59510	HP1507101	NA	NA	HP1507101_J22	1
HP1507101_J23	Beta	Endocrine (Beta)	5	pancreas	Pancreas_Healthy_Sandberg_2016	4943	HP1507101	NA	NA	HP1507101_J23	1
HP1507101_J3	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	55259	HP1507101	NA	NA	HP1507101_J3	1
HP1507101_J5	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	25636	HP1507101	NA	NA	HP1507101_J5	1
HP1507101_J7	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	105347	HP1507101	NA	NA	HP1507101_J7	1
HP1507101_J8	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	84196	HP1507101	NA	NA	HP1507101_J8	1
HP1507101_J9	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	181255	HP1507101	NA	NA	HP1507101_J9	1
HP1507101_K1	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	382099	HP1507101	NA	NA	HP1507101_K1	1
HP1507101_K10	Pancreatic Stellate	Stromal (Fibroblast)	5	pancreas	Pancreas_Healthy_Sandberg_2016	146962	HP1507101	NA	NA	HP1507101_K10	1
HP1507101_K11	Ductal	Epithelial (Ductal)	5	pancreas	Pancreas_Healthy_Sandberg_2016	354451	HP1507101	NA	NA	HP1507101_K11	1
HP1507101_K12	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	66783	HP1507101	NA	NA	HP1507101_K12	1
HP1507101_K14	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	15284	HP1507101	NA	NA	HP1507101_K14	1
HP1507101_K15	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	74509	HP1507101	NA	NA	HP1507101_K15	1
HP1507101_K17	Alpha	Endocrine (Alpha)	5	pancreas	Pancreas_Healthy_Sandberg_2016	5516	HP1507101	NA	NA	HP1507101_K17	1
